subj_id,rt,confidence,correct,present,easy
17,2.0877999999523165,0.8287037037037037,1,1,0
17,2.5205,0.8263888888888888,1,-1,1
17,3.455400000095367,0.7893518518518519,1,-1,0
17,2.2782000000476836,0.7152777777777778,1,-1,1
17,3.1545,0.8773148148148148,1,-1,0
17,1.8890999999046327,0.8194444444444444,1,1,0
17,1.8625,0.8611111111111112,1,1,1
17,1.7229000000953674,0.8101851851851851,1,1,1
17,2.667799999952316,0.7986111111111112,1,-1,0
17,1.876399999856949,0.7361111111111112,1,1,0
17,2.2896999998092653,0.8240740740740741,1,-1,1
17,2.3078999998569487,0.787037037037037,1,-1,0
17,3.510799999952316,0.7106481481481481,1,-1,1
17,1.74,0.8634259259259259,1,1,0
17,1.6195999999046327,0.912037037037037,1,1,1
17,2.0305,0.8518518518518519,1,-1,0
17,1.9645999999046329,0.8333333333333334,1,-1,1
17,1.8392999999523165,0.849537037037037,1,1,0
17,2.7992000000476835,0.6967592592592593,1,1,1
17,2.130400000095367,0.724537037037037,1,1,0
17,2.194599999904633,0.7361111111111112,1,-1,1
17,2.1102999999523164,0.8055555555555556,1,-1,0
17,1.836,0.8425925925925926,1,1,1
17,2.146,0.7291666666666667,1,-1,1
17,1.9497000000476834,0.6666666666666667,1,1,1
17,1.8025,0.9166666666666666,1,1,0
17,2.106300000190735,0.7893518518518519,1,-1,0
17,3.5553999998569488,0.8518518518518519,1,-1,0
17,1.8657999999523165,0.7361111111111112,1,1,1
17,2.212,0.8194444444444444,1,-1,1
17,1.7302999999523165,0.962962962962963,1,1,0
17,1.6361999998092651,0.9328703703703703,1,1,1
17,2.311399999856949,0.849537037037037,1,-1,1
17,1.6979000000953675,0.8726851851851851,1,1,0
17,4.140400000095368,0.7314814814814814,1,-1,0
17,1.9997999999523166,0.7199074074074074,1,1,0
17,2.2983999998569487,0.6666666666666667,1,1,1
17,2.8448999998569486,0.8611111111111112,1,-1,0
17,2.0282999999523166,0.8587962962962963,1,-1,1
17,4.710400000095367,0.5439814814814814,1,1,0
17,1.6965,0.7569444444444444,1,1,1
17,1.8938999998569488,0.7986111111111112,1,-1,1
17,3.291,0.7199074074074074,1,-1,0
17,2.770699999809265,0.712962962962963,1,1,1
17,1.9325999999046328,0.8888888888888888,1,1,0
17,3.361199999809265,0.9050925925925926,1,-1,0
17,2.059900000095367,0.8888888888888888,1,-1,1
17,1.9619000000953672,0.9074074074074074,1,-1,1
17,2.4955,0.8310185185185185,1,-1,0
17,1.6154000000953674,0.7523148148148149,1,1,1
17,2.103,0.787037037037037,1,1,0
38,3.084399999976158,0.8875,1,-1,0
38,3.052699999988079,0.91,1,1,1
38,3.253,0.8775,1,-1,1
38,2.577399999976158,0.835,1,1,0
38,3.117800000011921,0.935,1,1,1
38,3.388800000011921,0.935,1,1,0
38,3.788199999988079,0.83,1,-1,1
38,4.035300000011921,0.8,1,-1,0
38,4.507800000011921,0.745,1,-1,0
38,3.308800000011921,0.9475,1,1,0
38,4.4275999999642375,0.865,1,-1,1
38,3.003600000023842,0.945,1,1,1
38,4.367600000023842,0.81,1,-1,0
38,3.038399999976158,0.7050000000000001,1,1,1
38,4.541,0.9375,1,1,0
38,3.568700000047684,0.89,1,-1,1
38,5.001,0.795,1,-1,0
38,3.784100000023842,0.88,1,-1,1
38,3.115600000023842,0.9475,1,1,1
38,3.3403000000119207,1,1,1,0
38,2.987300000011921,1,1,1,1
38,3.4805,1,1,1,0
38,4.129299999952316,0.7675,1,-1,0
38,3.491300000011921,0.9275,1,-1,1
38,3.0865,0.97,1,1,1
38,4.087,0.975,1,1,0
38,4.310399999976158,0.7875,1,-1,0
38,3.570199999988079,0.8049999999999999,1,-1,1
38,3.745799999952316,0.9625,1,1,0
38,4.985,0.71,1,-1,0
38,3.226,0.95,1,1,1
38,3.882600000023842,0.845,1,-1,1
38,3.1865,0.92,1,-1,0
38,5.8209000000357625,0.5225,0,1,1
38,4.861300000011921,0.7275,1,1,0
38,3.232600000023842,0.935,1,-1,1
38,6.494400000035763,0.6725,1,1,0
38,3.129399999976158,0.88,1,-1,1
38,3.548699999988079,0.8674999999999999,1,-1,0
38,3.070799999952316,0.79,1,1,1
38,2.9765,0.505,1,1,0
38,3.295199999988079,0.845,1,-1,0
38,3.9857999999523157,0.92,1,-1,1
38,4.178099999964237,0.8825000000000001,1,-1,0
38,3.684699999988079,0.8175,1,-1,1
38,3.0885,0.6950000000000001,1,1,0
38,3.563600000023842,0.54,1,1,1
38,3.219,0.89,1,-1,0
38,3.078600000023842,0.85,1,-1,1
38,4.2866999999880795,0.6875,1,1,1
38,3.200300000011921,0.5825,1,1,0
38,2.730800000011921,0.8275,1,-1,1
38,2.660199999988079,0.875,1,1,0
38,2.4785,0.865,1,-1,0
38,2.548699999988079,0.8825000000000001,1,1,1
38,2.373100000023842,0.905,1,-1,1
38,3.964699999988079,0.9025,1,1,1
38,2.7695,0.95,1,-1,0
38,5.046100000023842,0.825,1,1,0
38,2.3950999999642373,0.775,1,-1,1
38,3.1272999999523163,0.76,1,-1,0
38,3.4335,0.69,1,1,0
38,2.211,0.63,1,1,1
1,2.393,1,1,1,1
1,2.996,0.9305555555555556,1,-1,1
1,2.43,0.9282407407407408,1,1,0
1,2.483,0.9814814814814816,1,-1,0
1,2.931,0.9444444444444444,1,-1,0
1,3.55,0.8402777777777778,1,-1,1
1,2.313,1,1,1,0
1,2.428,0.9953703703703703,1,1,1
1,5.393,0.7824074074074074,1,1,0
1,2.332,0.9745370370370372,1,1,1
1,2.911,0.8472222222222222,1,-1,1
1,2.561,0.9675925925925926,1,-1,0
1,2.308,1,1,1,1
1,2.792,0.8680555555555556,1,1,0
1,2.874,0.8032407407407407,1,-1,1
1,2.268,0.9791666666666666,1,-1,0
1,2.642,0.925925925925926,1,-1,1
1,2.989,0.8912037037037037,1,1,0
1,2.565,0.9722222222222222,1,1,1
1,2.908,1,1,-1,0
1,1.994,1,1,1,1
1,3.121,0.9444444444444444,1,-1,0
1,3.544,0.8518518518518519,1,1,0
1,2.62,0.8726851851851851,1,-1,1
1,2.644,0.8287037037037037,1,1,0
1,3.143,0.8981481481481481,1,-1,1
1,2.57,1,1,1,1
1,2.545,0.9814814814814816,1,-1,0
1,3.123,0.8888888888888888,1,1,0
1,2.656,0.9652777777777778,1,-1,0
1,1.905,0.9930555555555556,1,1,1
1,2.81,0.9097222222222222,1,-1,1
1,3.39,0.8865740740740741,1,-1,1
1,2.333,0.949074074074074,1,1,1
1,2.613,0.9837962962962964,1,-1,0
1,1.988,0.9583333333333334,1,1,0
1,3.091,0.9027777777777778,1,1,0
1,2.679,0.9745370370370372,1,1,1
1,2.551,0.9861111111111112,1,-1,0
1,2.33,0.9861111111111112,1,-1,1
1,2.812,0.9421296296296297,1,-1,0
1,2.557,0.9467592592592592,1,1,0
1,3.234,0.9722222222222222,1,-1,1
1,1.901,1,1,1,1
1,3.512,0.9907407407407408,1,-1,1
1,3.447,1,1,-1,0
1,2.792,1,1,1,1
1,2.425,1,1,1,0
1,3.107,0.962962962962963,1,1,0
1,2.418,1,1,-1,1
1,2.306,0.9837962962962964,1,1,1
1,2.515,1,1,-1,0
1,3.51,1,1,1,1
1,2.555,1,1,-1,1
1,2.643,1,1,-1,0
1,2.184,0.960648148148148,1,1,0
1,3.473,0.9907407407407408,1,-1,1
1,1.853,1,1,1,1
1,3.926,0.976851851851852,1,1,0
1,2.688,1,1,-1,0
1,2.095,1,1,1,1
1,2.578,1,1,-1,0
1,3.066,0.9467592592592592,1,1,0
1,3.141,0.9930555555555556,1,-1,1
119,2.7898000000119207,0.8388888888888889,1,1,0
119,4.622800000011921,0.625,1,-1,1
119,1.6755,0.8055555555555556,1,1,1
119,2.662,0.8833333333333333,1,-1,0
119,1.668,0.9555555555555556,1,1,1
119,2.1818999999761584,0.9152777777777776,1,-1,1
119,1.7773999999761578,1,1,-1,0
119,1.6755,1,1,1,0
119,1.6176000000238422,0.9055555555555556,1,1,0
119,1.680899999976158,0.9222222222222224,1,-1,0
119,1.6592999999523166,0.9875,1,1,1
119,2.7773999999761583,0.8916666666666666,1,-1,1
119,1.647699999988079,0.8916666666666666,1,1,1
119,1.974199999988079,0.9166666666666666,1,-1,1
119,2.644599999964237,0.7375,1,-1,0
119,1.632300000011921,0.8694444444444445,1,1,0
119,2.725299999952316,0.8097222222222222,1,-1,1
119,2.711600000023842,0.8430555555555556,1,-1,0
119,1.606699999988079,0.9138888888888888,1,1,0
119,1.6084000000357628,0.7527777777777778,1,1,1
119,1.6478999999761579,0.9083333333333332,1,-1,1
119,1.8590999999642372,0.7763888888888889,1,1,1
119,2.888199999988079,0.9111111111111112,1,-1,0
